tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.3,10,0,0,,,0,FALSE,,
0.3,11,0,0,,,0,FALSE,,
0.3,12,0,0,,,0,FALSE,,
0.3,13,0,0,,,0,FALSE,,
0.3,14,0,0,,,0,FALSE,,
0.3,15,0,0,,,0,FALSE,,
0.35,1,15,2,0.133333333333333,21.2765957446809,0.0555555555555556,TRUE,0.0784313725490196,21.2765957446809
0.35,2,6,1,0.166666666666667,16.9491525423729,0.0277777777777778,TRUE,0.0476190476190477,16.9491525423729
0.35,3,2,1,,,0.0277777777777778,FALSE,,
0.35,4,2,1,,,0.0277777777777778,FALSE,,
0.35,5,1,1,,,0.0277777777777778,FALSE,,
0.35,6,1,1,,,0.0277777777777778,FALSE,,
0.35,7,1,1,,,0.0277777777777778,FALSE,,
0.35,8,1,1,,,0.0277777777777778,FALSE,,
0.35,9,0,0,,,0,FALSE,,
0.35,10,0,0,,,0,FALSE,,
0.35,11,0,0,,,0,FALSE,,
0.35,12,0,0,,,0,FALSE,,
0.35,13,0,0,,,0,FALSE,,
0.35,14,0,0,,,0,FALSE,,
0.35,15,0,0,,,0,FALSE,,
0.4,1,12,2,0.166666666666667,23.121387283237,0.0555555555555556,TRUE,0.0833333333333334,23.121387283237
0.4,2,5,1,0.2,23.8095238095238,0.0277777777777778,TRUE,0.0487804878048781,23.8095238095238
0.4,3,2,1,,,0.0277777777777778,FALSE,,
0.4,4,2,1,,,0.0277777777777778,FALSE,,
0.4,5,1,1,,,0.0277777777777778,FALSE,,
0.4,6,1,1,,,0.0277777777777778,FALSE,,
0.4,7,1,1,,,0.0277777777777778,FALSE,,
0.4,8,0,0,,,0,FALSE,,
0.4,9,0,0,,,0,FALSE,,
0.4,10,0,0,,,0,FALSE,,
0.4,11,0,0,,,0,FALSE,,
0.4,12,0,0,,,0,FALSE,,
0.4,13,0,0,,,0,FALSE,,
0.4,14,0,0,,,0,FALSE,,
0.4,15,0,0,,,0,FALSE,,
0.45,1,10,2,0.2,30.7692307692308,0.0555555555555556,TRUE,0.0869565217391305,30.7692307692308
0.45,2,5,1,0.2,19.6078431372549,0.0277777777777778,TRUE,0.0487804878048781,19.6078431372549
0.45,3,2,1,,,0.0277777777777778,FALSE,,
0.45,4,1,1,,,0.0277777777777778,FALSE,,
0.45,5,1,1,,,0.0277777777777778,FALSE,,
0.45,6,0,0,,,0,FALSE,,
0.45,7,0,0,,,0,FALSE,,
0.45,8,0,0,,,0,FALSE,,
0.45,9,0,0,,,0,FALSE,,
0.45,10,0,0,,,0,FALSE,,
0.45,11,0,0,,,0,FALSE,,
0.45,12,0,0,,,0,FALSE,,
0.45,13,0,0,,,0,FALSE,,
0.45,14,0,0,,,0,FALSE,,
0.45,15,0,0,,,0,FALSE,,
0.5,1,8,1,0.125,18.018018018018,0.0277777777777778,TRUE,0.0454545454545455,18.018018018018
0.5,2,3,1,,,0.0277777777777778,FALSE,,
0.5,3,1,1,,,0.0277777777777778,FALSE,,
0.5,4,1,1,,,0.0277777777777778,FALSE,,
0.5,5,0,0,,,0,FALSE,,
0.5,6,0,0,,,0,FALSE,,
0.5,7,0,0,,,0,FALSE,,
0.5,8,0,0,,,0,FALSE,,
0.5,9,0,0,,,0,FALSE,,
0.5,10,0,0,,,0,FALSE,,
0.5,11,0,0,,,0,FALSE,,
0.5,12,0,0,,,0,FALSE,,
0.5,13,0,0,,,0,FALSE,,
0.5,14,0,0,,,0,FALSE,,
0.5,15,0,0,,,0,FALSE,,
0.55,1,6,1,0.166666666666667,21.7391304347826,0.0277777777777778,TRUE,0.0476190476190477,21.7391304347826
0.55,2,2,1,,,0.0277777777777778,FALSE,,
0.55,3,1,1,,,0.0277777777777778,FALSE,,
0.55,4,1,1,,,0.0277777777777778,FALSE,,
0.55,5,0,0,,,0,FALSE,,
0.55,6,0,0,,,0,FALSE,,
0.55,7,0,0,,,0,FALSE,,
0.55,8,0,0,,,0,FALSE,,
0.55,9,0,0,,,0,FALSE,,
0.55,10,0,0,,,0,FALSE,,
0.55,11,0,0,,,0,FALSE,,
0.55,12,0,0,,,0,FALSE,,
0.55,13,0,0,,,0,FALSE,,
0.55,14,0,0,,,0,FALSE,,
0.55,15,0,0,,,0,FALSE,,
0.6,1,5,1,0.2,42.5531914893617,0.0277777777777778,TRUE,0.0487804878048781,42.5531914893617
0.6,2,1,1,,,0.0277777777777778,FALSE,,
0.6,3,1,1,,,0.0277777777777778,FALSE,,
0.6,4,1,1,,,0.0277777777777778,FALSE,,
0.6,5,0,0,,,0,FALSE,,
0.6,6,0,0,,,0,FALSE,,
0.6,7,0,0,,,0,FALSE,,
0.6,8,0,0,,,0,FALSE,,
0.6,9,0,0,,,0,FALSE,,
0.6,10,0,0,,,0,FALSE,,
0.6,11,0,0,,,0,FALSE,,
0.6,12,0,0,,,0,FALSE,,
0.6,13,0,0,,,0,FALSE,,
0.6,14,0,0,,,0,FALSE,,
0.6,15,0,0,,,0,FALSE,,
0.65,1,6,2,0.333333333333333,43.956043956044,0.0277777777777778,TRUE,0.0512820512820513,43.956043956044
0.65,2,1,1,,,0.0277777777777778,FALSE,,
0.65,3,0,0,,,0,FALSE,,
0.65,4,0,0,,,0,FALSE,,
0.65,5,0,0,,,0,FALSE,,
0.65,6,0,0,,,0,FALSE,,
0.65,7,0,0,,,0,FALSE,,
0.65,8,0,0,,,0,FALSE,,
0.65,9,0,0,,,0,FALSE,,
0.65,10,0,0,,,0,FALSE,,
0.65,11,0,0,,,0,FALSE,,
0.65,12,0,0,,,0,FALSE,,
0.65,13,0,0,,,0,FALSE,,
0.65,14,0,0,,,0,FALSE,,
0.65,15,0,0,,,0,FALSE,,
0.7,1,5,2,0.4,45.9770114942529,0.0277777777777778,TRUE,0.051948051948052,45.9770114942529
0.7,2,1,1,,,0.0277777777777778,FALSE,,
0.7,3,0,0,,,0,FALSE,,
0.7,4,0,0,,,0,FALSE,,
0.7,5,0,0,,,0,FALSE,,
0.7,6,0,0,,,0,FALSE,,
0.7,7,0,0,,,0,FALSE,,
0.7,8,0,0,,,0,FALSE,,
0.7,9,0,0,,,0,FALSE,,
0.7,10,0,0,,,0,FALSE,,
0.7,11,0,0,,,0,FALSE,,
0.7,12,0,0,,,0,FALSE,,
0.7,13,0,0,,,0,FALSE,,
0.7,14,0,0,,,0,FALSE,,
0.7,15,0,0,,,0,FALSE,,
0.75,1,3,1,,,0.0277777777777778,FALSE,,
0.75,2,1,1,,,0.0277777777777778,FALSE,,
0.75,3,0,0,,,0,FALSE,,
0.75,4,0,0,,,0,FALSE,,
0.75,5,0,0,,,0,FALSE,,
0.75,6,0,0,,,0,FALSE,,
0.75,7,0,0,,,0,FALSE,,
0.75,8,0,0,,,0,FALSE,,
0.75,9,0,0,,,0,FALSE,,
0.75,10,0,0,,,0,FALSE,,
0.75,11,0,0,,,0,FALSE,,
0.75,12,0,0,,,0,FALSE,,
0.75,13,0,0,,,0,FALSE,,
0.75,14,0,0,,,0,FALSE,,
0.75,15,0,0,,,0,FALSE,,
0.8,1,1,0,,,0,FALSE,,
0.8,2,0,0,,,0,FALSE,,
0.8,3,0,0,,,0,FALSE,,
0.8,4,0,0,,,0,FALSE,,
0.8,5,0,0,,,0,FALSE,,
0.8,6,0,0,,,0,FALSE,,
0.8,7,0,0,,,0,FALSE,,
0.8,8,0,0,,,0,FALSE,,
0.8,9,0,0,,,0,FALSE,,
0.8,10,0,0,,,0,FALSE,,
0.8,11,0,0,,,0,FALSE,,
0.8,12,0,0,,,0,FALSE,,
0.8,13,0,0,,,0,FALSE,,
0.8,14,0,0,,,0,FALSE,,
0.8,15,0,0,,,0,FALSE,,
0.85,1,0,0,,,0,FALSE,,
0.85,2,0,0,,,0,FALSE,,
0.85,3,0,0,,,0,FALSE,,
0.85,4,0,0,,,0,FALSE,,
0.85,5,0,0,,,0,FALSE,,
0.85,6,0,0,,,0,FALSE,,
0.85,7,0,0,,,0,FALSE,,
0.85,8,0,0,,,0,FALSE,,
0.85,9,0,0,,,0,FALSE,,
0.85,10,0,0,,,0,FALSE,,
0.85,11,0,0,,,0,FALSE,,
0.85,12,0,0,,,0,FALSE,,
0.85,13,0,0,,,0,FALSE,,
0.85,14,0,0,,,0,FALSE,,
0.85,15,0,0,,,0,FALSE,,
0.9,1,0,0,,,0,FALSE,,
0.9,2,0,0,,,0,FALSE,,
0.9,3,0,0,,,0,FALSE,,
0.9,4,0,0,,,0,FALSE,,
0.9,5,0,0,,,0,FALSE,,
0.9,6,0,0,,,0,FALSE,,
0.9,7,0,0,,,0,FALSE,,
0.9,8,0,0,,,0,FALSE,,
0.9,9,0,0,,,0,FALSE,,
0.9,10,0,0,,,0,FALSE,,
0.9,11,0,0,,,0,FALSE,,
0.9,12,0,0,,,0,FALSE,,
0.9,13,0,0,,,0,FALSE,,
0.9,14,0,0,,,0,FALSE,,
0.9,15,0,0,,,0,FALSE,,
